timestamp,x,y,scale
2023-08-01 20:33:31,133,152,4
2023-08-01 20:33:31,133,149,4
2023-08-01 20:33:31,133,146,4
2023-08-01 20:33:31,133,143,4
2023-08-01 20:33:31,133,140,4
2023-08-01 20:33:31,133,137,4
2023-08-01 20:33:31,133,134,4
2023-08-01 20:33:31,134,131,4
2023-08-01 20:33:31,134,127,4
2023-08-01 20:33:31,134,124,4
2023-08-01 20:33:31,134,121,4
2023-08-01 20:33:31,134,119,4
2023-08-01 20:33:31,134,116,4
2023-08-01 20:33:31,135,115,4
2023-08-01 20:33:31,135,114,4
2023-08-01 20:33:31,135,113,4
2023-08-01 20:33:31,135,112,4
2023-08-01 20:33:31,135,111,4
2023-08-01 20:33:31,136,110,4
2023-08-01 20:33:31,136,109,4
2023-08-01 20:33:31,136,108,4
2023-08-01 20:33:31,136,107,4
2023-08-01 20:33:31,136,105,4
2023-08-01 20:33:31,137,105,4
2023-08-01 20:33:31,137,104,4
2023-08-01 20:33:31,138,103,4
2023-08-01 20:33:31,138,102,4
2023-08-01 20:33:31,138,101,4
2023-08-01 20:33:31,139,100,4
2023-08-01 20:33:31,139,99,4
2023-08-01 20:33:31,139,98,4
2023-08-01 20:33:31,140,97,4
2023-08-01 20:33:31,141,95,4
2023-08-01 20:33:31,142,94,4
2023-08-01 20:33:31,142,92,4
2023-08-01 20:33:31,143,92,4
2023-08-01 20:33:31,143,91,4
2023-08-01 20:33:31,144,90,4
2023-08-01 20:33:31,144,89,4
2023-08-01 20:33:31,145,88,4
2023-08-01 20:33:31,145,87,4
2023-08-01 20:33:31,146,87,4
2023-08-01 20:33:31,146,86,4
2023-08-01 20:33:31,147,86,4
2023-08-01 20:33:31,148,85,4
2023-08-01 20:33:31,149,84,4
2023-08-01 20:33:31,149,83,4
2023-08-01 20:33:31,150,83,4
2023-08-01 20:33:31,151,83,4
2023-08-01 20:33:32,151,84,4
2023-08-01 20:33:32,152,85,4
2023-08-01 20:33:32,155,85,4
2023-08-01 20:33:32,158,85,4
2023-08-01 20:33:32,162,85,4
2023-08-01 20:33:32,164,85,4
2023-08-01 20:33:32,167,84,4
2023-08-01 20:33:32,170,83,4
2023-08-01 20:33:32,173,82,4
2023-08-01 20:33:32,176,82,4
2023-08-01 20:33:32,176,81,4
2023-08-01 20:33:32,177,81,4
2023-08-01 20:33:32,177,80,4
2023-08-01 20:33:32,177,79,4
2023-08-01 20:33:32,177,78,4
2023-08-01 20:33:32,177,76,4
2023-08-01 20:33:32,177,75,4
2023-08-01 20:33:32,177,74,4
2023-08-01 20:33:32,176,72,4
2023-08-01 20:33:32,176,71,4
2023-08-01 20:33:32,174,69,4
2023-08-01 20:33:32,173,68,4
2023-08-01 20:33:32,172,67,4
2023-08-01 20:33:32,170,66,4
2023-08-01 20:33:32,169,65,4
2023-08-01 20:33:32,169,64,4
2023-08-01 20:33:32,168,64,4
2023-08-01 20:33:32,166,63,4
2023-08-01 20:33:32,165,62,4
2023-08-01 20:33:32,164,61,4
2023-08-01 20:33:32,163,60,4
2023-08-01 20:33:32,162,59,4
2023-08-01 20:33:32,161,59,4
2023-08-01 20:33:32,161,58,4
2023-08-01 20:33:32,160,58,4
2023-08-01 20:33:32,160,57,4
2023-08-01 20:33:32,159,56,4
2023-08-01 20:33:32,158,55,4
2023-08-01 20:33:32,157,51,4
2023-08-01 20:33:32,157,48,4
2023-08-01 20:33:32,157,45,4
2023-08-01 20:33:32,157,41,4
2023-08-01 20:33:32,157,37,4
2023-08-01 20:33:32,156,35,4
2023-08-01 20:33:32,156,33,4
2023-08-01 20:33:32,156,31,4
2023-08-01 20:33:32,155,29,4
2023-08-01 20:33:32,155,26,4
2023-08-01 20:33:32,155,24,4
2023-08-01 20:33:32,155,23,4
2023-08-01 20:33:32,155,21,4
2023-08-01 20:33:32,156,19,4
2023-08-01 20:33:32,157,17,4
2023-08-01 20:33:32,159,15,4
2023-08-01 20:33:32,160,13,4
2023-08-01 20:33:32,163,11,4
2023-08-01 20:33:32,164,10,4
2023-08-01 20:33:32,166,9,4
2023-08-01 20:33:32,168,8,4
2023-08-01 20:33:32,172,5,4
2023-08-01 20:33:32,174,4,4
2023-08-01 20:33:32,177,1,4
2023-08-01 20:33:32,179,0,4
